PAGINA,DESCRIPCION,PRECIO,
36,227-3426 (2386) BLANCO,51.81,45.05
36,119-7556 (17448) NEGRO CON BLANCO,25.96,22.57
36,116-5135 (77482) AZUL,25.24,21.95
37,228-7720 (10309) NEGRO,49.39,42.95
37,214-9981 (14076) NEGRO,43.47,37.80
37,119-2858 (71578) NEGRO,24.87,21.63
37,116-0956 (77366) NEGRO,44.44,38.64
37,118-8837 (77502) GRIS,18.60,16.17
38,227-3822 (3117) CAFÉ ,48.19,41.90
38,112-5092 (77076) GRIS,34.78,30.24
39,227-5208 (2458) NEGRO,43.47,37.80
39,116-0314 (77340) NEGRO,37.43,32.55
40,233-5186 (11134) ROSA,48.30,42.00
40,107-8312 (13936) NEGRO,33.57,29.19
40,116-4756 (77467) VERDE,50.36,43.79
40,116-4916 (77473) MULTICOLOR,34.78,30.24
41,225-3626 (2214) BEIGE,52.41,45.57
41,212-6548 (18639) BEIGE,45.29,39.38
41,116-5319 (77486) NEGRO,59.17,51.45
41,116-5470 (77490) BEIGE,42.99,37.38
42,227-7103 (3798) ROJO,43.23,37.59
42,102-7068 (16284) AZUL,20.29,17.64
42,116-3438 (18122) MULTICOLOR,33.45,29.09
43,228-8703 (10337) NEGRO GAMUZA,41.66,36.23
43,119-8638 (17453) AZUL,54.46,47.36
43,116-3537 (77427) NEGRO,20.65,17.96
44,227-6083 (1127) MIEL,56.63,49.24
44,228-7287 (10304) FIUSHA,53.85,46.83
44,119-7891 (77721) AZUL,31.15,27.09
44,119-8492 (77774) NEGRO,26.93,23.42
45,229-7880 (11078) NEGRO,47.21,41.05
45,229-7903 (11078) PLATA,47.21,41.05
45,118-8998 (77510) AZUL,35.50,30.87
46,223-4946 (2852) NEGRO,40.20,34.96
46,118-9193 (17342) AZUL,26.69,23.21
46,116-3155 (77414) NEGRO,17.02,14.80
47,228-8420 (10335) NEGRO,41.06,35.70
47,229-7545 (11027) AMARILLO,42.26,36.75
47,118-8615 (17346) NEGRO CON BLANCO,21.01,18.27
47,116-0413 (77341) NEGRO,31.03,26.98
47,118-8592 (77495) MULTICOLOR,26.45,23.00
48,228-4200 (10277) NEGRO,43.84,38.12
48,228-4224 (10277) ROJO,43.84,38.12
48,116-5456 (77489) ROJO,50.12,43.58
49,228-5047 (10284) ROSA,53.74,46.73
49,116-5555 (77494) AZUL,50.72,44.10
50,234-2788 (3250) COBRE ,46.61,40.53
50,223-8081 (3250) PLATA,46.61,40.53
50,118-8899 (77504) AZUL,28.14,24.47
51,228-7225 (10303) NEGRO,41.17,35.80
51,118-8738 (77500) NEGRO,17.02,14.80
52,116-2394 (77393) NEGRO,32.49,28.25
52,116-2370 (77393) ROJO,32.49,28.25
53,233-5902 (11207) ROJO,49.51,43.05
53,116-2417 (77394) ROJO,32.73,28.46
54,228-6266 (10290) FIUSHA,45.40,39.48
54,119-8294 (17430)  BLANCO,27.53,23.94
54,116-5357 (77487) AZUL,40.57,35.28
55,228-6266 (10290) FIUSHA,45.40,39.48
55,228-6204 (10290) NEGRO,45.40,39.48
55,119-8294 (17430) BLANCO,27.53,23.94
55,116-5357 (77487) AZUL,40.57,35.28
56,227-2405 (2515) CAFÉ CLARO,38.40,33.39
56,210-2627 (2515) NEGRO,38.40,33.39
56,200-0176 (16028) BLANCO,25.84,22.47
56,116-3452 (77423) AZUL,23.91,20.79
57,227-2900 (3852) MIEL,40.46,35.18
57,119-8317 (17431) AZUL,28.98,25.20
57,116-5012 (77476) BLANCO,34.78,30.24
58,107-4895 (13359) BLANCO,35.74,31.08
58,102-7068 (16284) AZUL,20.29,17.64
58,116-1212 (17317) AZUL,26.57,23.10
58,227-7783 (18639) ROJO,45.29,39.38
58,116-2813 (77405) GRIS,23.31,20.27
58,116-2837 (77405) ROJO,23.31,20.27
59,234-6281 (11444) BLANCO,26.32,22.89
59,234-6267 (11444) NEGRO,26.32,22.89
59,115-0957 (17065) BLANCO,16.79,14.60
59,116-3131 (77413) AZUL,20.29,17.64
60,234-5208 (10198) ROJO,39.61,34.44
60,111-6533 (17105) AZUL,39.25,34.13
60,117-3734 (71548) BLANCO,9.79,8.51
61,234-5444 (11106) MIEL,36.35,31.61
61,200-0176 (16028) BLANCO,25.84,22.47
61,119-7877 (77720) AZUL,28.14,24.47
61,120-5558 (81173) CAFÉ,20.77,18.06
62,225-3626 (2214) BEIGE,52.41,45.57
62,104-6854 (16456) AZUL,45.03,39.16
62,119-7976 (77730) BEIGE,34.18,29.72
63,233-5483 (11190) ROSA,44.08,38.33
63,200-0176 (16028) BLANCO,25.84,22.47
63,119-8119 (77726) BEIGE,30.43,26.46
63,120-5459 (81174) CAFÉ OSCURO,15.21,13.23
64,227-2382 (3843) CAFÉ CLARO,20.90,18.17
64,119-7952 (17449) AZUL,17.15,14.91
64,119-8898 (17449) MULTICOLOR,17.15,14.91
64,119-7938 (17449) NEGRO CON BLANCO,17.15,14.91
64,214-3903 (18651) BEIGE,23.78,20.68
64,117-4090 (71548) AZUL MARINO,9.79,8.51
64,117-3734 (71548) BLANCO,9.79,8.51
65,234-5444 (11106) MIEL,36.35,31.61
66,227-9616 (4239) ORO,36.47,31.71
66,228-6266 (10290) FIUSHA,45.40,39.48
66,116-1472 (17349) VERDE,28.26,24.57
66,116-5272 (17339) BLANCO,40.46,35.18
66,117-1734 (71548) BLANCO,9.79,8.51
66,116-3179 (77415) MULTICOLOR ,19.80,17.22
66,119-8270 (77768) MULTICOLOR,29.04,25.25
66,119-7730 (77794) MULTICOLOR,23.43,20.37
67,229-1604 (10511) AZUL,40.81,35.49
68,228-4224 (10277) ROJO,43.84,38.12
68,228-4484 (10280) NEGRO,41.78,36.33
69,228-7621 (10307) FIUSHA,38.88,33.81
69,200-0183 (16028) NEGRO,25.84,22.47
69,115-0957 (17065) BLANCO,16.79,14.60
69,119-8614 (17452) NEGRO,43.47,37.80
69,116-2752 (77402) ROSA,29.59,25.73
69,119-8058 (77724) HUESO,29.11,25.31
69,119-8874 (77781) NEGRO,22.70,19.74
69,120-5992 (81170) NEGRO,10.98,9.55
70,227-6120 (18667) NEGRO,21.38,18.59
70,119-7361 (77791) GRIS,34.78,30.24
71,116-5579 (173463) MULTICOLOR,45.03,39.16
71,214-3903 (18651) BEIGE,23.78,20.68
71,117-4076 (71548) ROJO,9.79,8.51
72,233-5407 (11153) FIUSHA,46.24,40.21
72,233-5384 (11153) NEGRO,46.24,40.21
72,102-7068 (16284) AZUL,20.29,17.64
72,116-3377 (77422) MULTICOLOR,22.22,19.32
73,215-7825 (19262) CAFÉ CLARO,24.28,21.11
73,119-9154 (77801) VERDE,37.19,32.34
74,234-4300 (9824) AZUL MARINO,40.93,35.59
74,116-2790 (77404) ROSA,28.26,24.57
75,234-5604 (10334) MIEL,39.73,34.55
75,119-7679 (17423) AZUL,31.88,27.72
75,116-3476 (77424) MULTICOLOR,19.45,16.91
75,116-5371 (77488) ROSA,67.75,58.91
76,227-3822 (3117) CAFÉ,48.19,41.90
76,110-8217 (17065) AZUL,16.79,14.60
77,214-9202 (5978) CAFÉ,51.57,44.84
77,234-6083 (10072) ORO,18.48,16.07
77,116-3414 (17332) MULTICOLOR,25.48,22.16
77,119-7518 (17447) VERDE,33.21,28.88
77,117-4090 (71548) AZUL MARINO,9.79,8.51
77,117-4076 (71548) ROJO,9.79,8.51
78,227-3921 (2248) MIEL,40.20,34.96
78,228-4903 (10282) HUESO,52.41,45.57
79,227-3945 (3177) BLANCO,39.25,34.13
79,102-7068 (16284) AZUL,20.29,17.64
79,119-9932 (17429) BLANCO,30.67,26.67
79,119-9918 (17429) NARANJA,30.67,26.67
79,116-2851 (77403) AZUL,23.91,20.79
79,116-2776 (77403) BEIGE,23.91,20.79
79,120-1475 (77808) BLANCO,22.09,19.21
80,234-6601 (11148) CAFÉ,51.32,44.63
80,233-5261 (11148) MULTICOLOR,51.92,45.15
80,115-0872 (17271) CAFÉ,28.98,25.20
80,116-3230 (77418) AZUL,19.69,17.12
81,230-1723 (11108) CAFÉ,32.60,28.35
81,116-3032 (17330) MULTICOLOR,24.39,21.21
81,119-2858 (71578) NEGRO ,24.87,21.63
82,227-6069 (2048) ORO,24.76,21.53
82,229-2120 (10535) PLATA,36.59,31.82
83,207-3200 (15533) NEGRO,30.56,26.57
83,115-0919 (17065) NEGRO,16.79,14.60
83,116-0376 (17312) NEGRO,21.61,18.79
83,116-5258 (17351) BLANCO,68.59,59.64
83,118-9094 (18128) MULTICOLOR,24.87,21.63
83,119-2872 (71578) BLANCO,24.87,21.63
83,116-4732 (77466) AZUL,47.33,41.16
84,234-5444 (11106) MIEL,36.35,31.61
84,116-2653 (77397) MULTICOLOR,28.50,24.78
84,118-8653 (77496) VERDE,35.39,30.77
84,118-8639 (77522) MULTICOLOR,35.39,30.77
85,227-2382 (3843) CAFÉ CLARO,20.90,18.17
85,229-1604 (10511) AZUL,40.81,35.49
86,234-2788 (3250) COBRE,46.61,40.53
86,223-8081 (3250) PLATA,46.61,40.53
86,116-2691 (77399) MORADO,29.35,25.52
87,234-6205 (11107) MIEL,24.02,20.89
87,230-1686 (11107) NEGRO,24.02,20.89
87,119-9130 (77789) VERDE,31.15,27.09
88,228-4125 (10275) NARANJA,54.34,47.25
88,228-4101 (10275) NEGRO CON BLANCO,54.34,47.25
88,119-8478 (77783) MULTICOLOR,25.84,22.47
88,119-8454 (77783) NEGRO,25.84,22.47
88,119-8850 (77790) MULTICOLOR,35.50,30.87
89,228-8208 (10333) BEIGE,41.78,36.33
89,207-3200 (15533) NEGRO,30.56,26.57
90,227-2962 (2952) ORO,24.76,21.53
90,118-9070 (17349) NEGRO,29.22,25.41
90,119-7778 (77719) BLANCO,19.08,16.59
91,233-4905 (8958) BLANCO,32.49,28.25
91,116-0499 (17321) GRIS,32.49,28.25
91,118-9131 (77515) AZUL,37.80,32.87
92,116-0550 (17322) NEGRO,34.18,29.72
92,119-7532 (17455) NEGRO,33.94,29.51
92,117-3734 (71548) BLANCO,9.79,8.51
92,112-4491 (77030) ROSA,31.15,27.09
93,232-8225 (8946) NEGRO,41.91,36.44
93,116-0475 (17320) GRIS,30.91,26.88
93,116-0437 (77342) GRIS,32.12,27.93
94,227-6120 (18667) NEGRO,21.31,18.53
94,116-1175 (77367) HUESO,20.04,17.43
95,107-3461 (11797) NEGRO,50.12,43.58
95,119-8218 (17427) AZUL,20.77,18.06
95,116-4817 (77470) ROSA,47.46,41.27
95,116-4831 (77471) GRIS,34.42,29.93
96,223-5042 (2858) NEGRO,28.38,24.68
96,118-9179 (1735) AZUL,22.34,19.43
96,118-8936 (77506) MULTICOLOR,29.70,25.83
97,225-3145 (2048) NEGRO,24.76,21.53
97,227-6069 (2048) ORO,24.76,21.53
97,118-9070 (17349) NEGRO,29.22,25.41
97,118-8912 (77505) VINO,26.93,23.42
98,229-7729 (11069) MULTICOLOR,50.59,43.99
98,229-7705 (11069) NEGRO CON BLANCO,50.59,43.99
98,119-8331 (77770) AZUL,30.67,26.67
99,234-4966 (10295) FIUSHA,20.77,18.06
99,116-4978 (77518) GRIS,59.17,51.45
100,233-5728 (11197) AZUL,46.74,40.64
100,233-5742 (11197) ROJO,46.74,40.64
100,115-0933 (17065) GRIS,16.79,14.60
100,118-8974 (18129) NEGRO CON BLANCO,35.98,31.29
100,117-4076 (71548) ROJO,9.79,8.51
101,223-5042 (2858) NEGRO,28.38,24.68
101,115-2296 (17281) NEGRO,25.60,22.26
101,119-7914 (18153) AZUL,33.81,29.40
101,119-2858 (71578) NEGRO,24.87,21.63
102,227-3822 (3117) CAFÉ,48.19,41.90
102,119-8638 (17453) AZUL,54.46,47.36
102,115-1657 (77269) NEGRO,32.97,28.67
103,115-0933 (17065) GRIS,16.79,14.60
103,116-5654 (17340) NEGRO,53.85,46.83
103,112-4590 (77070) CAFÉ,36.47,31.71
103,115-1633 (77268) NEGRO,31.40,27.30
104,214-9202 (5978) CAFÉ,51.57,44.84
104,119-8652 (17454) AZUL,34.78,30.24
104,117-4076 (71548) ROJO,9.79,8.51
104,119-8232 (77733) BLANCO,32.49,28.25
105,234-6205 (11107) MIEL,24.02,20.89
105,230-1686 (11107) NEGRO,24.02,20.89
105,116-5494 (77491) NEGRO,39.12,34.02
106,210-2627 (2515) NEGRO,38.40,33.39
106,227-8247 (11436) AZUL MARINO,45.64,39.69
106,104-6854 (16450) AZUL,45.03,39.16
106,119-8195 (17426) NEGRO,23.91,20.79
106,115-1954 (77296) ROJO,22.94,19.95
106,116-2592 (77392) ROJO,28.01,24.36
107,223-5042 (2858) NEGRO,28.38,24.68
107,118-9193 (17342) AZUL,26.69,23.21
107,118-9117 (77514) BLANCO,29.82,25.93
108,110-8217 (17065) AZUL,16.79,14.60
108,116-1113 (77353) GRIS,27.05,23.52
108,116-3117 (77412) GRIS,26.21,22.79
109,115-0933 (17065) GRIS,16.79,14.60
109,115-0919 (17065) NEGRO,16.79,14.60
109,118-8714 (77499) ROSA,28.14,24.47
109,118-8950 (77509) HUESO,30.43,26.46
110,227-3921 (2248) MIEL,40.20,34.96
110,225-4623 (2248) NEGRO,40.20,34.96
110,104-6854 (16450) AZUL,45.03,39.16
110,116-3193 (77416) HUESO,17.76,15.44
111,115-0957 (17065) BLANCO,16.79,14.60
111,116-0895 (77347) AZUL,30.43,26.46
111,119-7594 (77762) AZUL,27.77,24.15
112,119-7716 (17425) AZUL,26.45,23.00
112,119-8317 (17431) AZUL,28.98,25.20
112,115-1817 (77275) AZUL,11.11,9.66
112,115-8359 (77275) VINO,11.11,9.66
113,107-3256 (10584) NEGRO,43.47,37.80
113,104-7721 (76210) AZUL,47.46,41.27
113,119-8836 (77759) BEIGE,30.19,26.25
114,228-8581 (10855) ROSA,50.12,43.58
114,119-8133 (77727) MULTICOLOR,35.39,30.77
115,229-2748 (10559) CAFÉ CLARO,39.61,34.44
115,119-7457 (77690) AZUL,31.15,27.09
116,116-5159 (17344) AZUL,53.13,46.20
116,116-2738 (77401) BEIGE,25.96,22.57
116,120-5558 (81173) CAFÉ,20.77,18.06
117,227-2382 (3843) CAFÉ CLARO,20.90,18.17
117,200-0176 (16028) BLANCO,25.84,22.47
117,115-1879 (77286) AZUL,28.98,25.20
117,116-5012 (77476) BLANCO,34.78,30.24
117,116-4893 (77517) BLANCO,60.02,52.19
118,227-3822 (3117) CAFÉ,48.19,41.90
118,119-7679 (17423) AZUL,31.88,27.72
118,117-4076 (71548) ROJO,9.79,8.51
118,112-4934 (77082) GRIS,35.50,30.87
119,234-2948 (14076) BEIGE,44.68,38.85
119,119-7716 (17425) AZUL,26.45,23.00
119,116-5111 (77481) CORAL,36.10,31.39
120,228-6945 (10301) CAFÉ CLARO,43.84,38.12
120,116-1199 (17316) AZUL,28.26,24.57
120,118-8691 (77498) AZUL,29.22,25.41
120,118-9155 (77516) HUESO,26.81,23.31
121,116-0376 (17312) NEGRO,21.61,18.79
121,116-1014 (17323) VERDE,26.57,23.10
121,117-3734 (71548) BLANCO,9.79,8.51
121,116-5098 (77480) AZUL,37.43,32.55
121,116-5197 (77484) CORAL,38.04,33.08
122,228-7669 (10308) MIEL,36.95,32.13
122,229-3042 (10748) ROSA,47.21,41.05
122,234-2689 (10748) VERDE,47.21,41.05
122,116-1519 (77387) GRIS,18.48,16.07
122,116-1496 (77387) NEGRO,18.48,16.07
123,234-4881 (10269) FIUSHA,26.08,22.68
123,228-1100 (10269) NEGRO,26.08,22.68
123,116-5296 (77485) NEGRO,41.30,35.91
123,118-8752 (77501) BEIGE,11.72,10.19
124,227-3921 (2248) MIEL,40.20,34.96
124,225-4623 (2248) NEGRO,40.20,34.96
124,119-8614 (17452) NEGRO,43.47,37.80
124,119-8096 (77725) MULTICOLOR,25.24,21.95
125,234-4607 (11355) BEIGE,45.53,39.59
125,116-5036 (77477) CAFÉ,44.68,38.85
126,225-3626 (2214) BEIGE,52.41,45.57
126,103-7661 (16685) AZUL MARINO,33.33,28.98
126,115-2098 (77298) NEGRO,24.15,21.00
127,234-6601 (11148) CAFÉ,51.32,44.63
127,233-5261 (11148) MULTICOLOR,51.92,45.15
127,200-0190 (16043) AZUL,24.39,21.21
127,116-0772 (77346) NEGRO,29.95,26.04
128,102-7068 (16284) AZUL,20.29,17.64
128,119-7419 (77687) NEGRO,10.75,9.35
128,119-7433 (77688) BLANCO,10.75,9.35
128,120-5671 (81154) ROJO,9.06,7.88
129,102-7068 (16284) AZUL,20.29,17.64
129,118-9216 (77685) GRIS,18.84,16.38
129,118-9230 (77686) BLANCO,17.87,15.54
130,228-4965 (10283) NEGRO,46.97,40.84
130,119-7358 (17337) NEGRO,32.60,28.35
130,119-7372 (18123) NEGRO,31.40,27.30
130,116-3070 (77410) VERDE,22.09,19.21
131,228-4965 (10283) NEGRO,46.97,40.84
131,119-7358 (17337) NEGRO,32.60,28.35
131,119-7372 (18123) NEGRO,31.40,27.30
131,116-3070 (77410) VERDE,22.09,19.21
132,228-4507 (10279) NEGRO,46.13,40.11
132,228-4569 (10279) ROSA,46.13,40.11
132,116-5333 (17341) NARANJA,46.97,40.84
132,119-7495 (77760) HUESO,28.38,24.68
133,227-3945 (3177) BLANCO,39.25,34.13
133,119-7938 (17449) NEGRO CON BLANCO,17.15,14.91
133,119-8256 (77767) BLANCO,33.09,28.77
134,119-7358 (17337) NEGRO,32.60,28.35
134,234-3365 (18637) MORADO,38.64,33.60
134,212-6449 (18637) NEGRO,38.64,33.60
134,119-8034 (77723) VERDE,26.08,22.68
135,234-4645 (11356) BEIGE,45.77,39.80
135,119-7297 (77443) HUESO,28.50,24.78
135,119-9116 (77734) AZUL,23.18,20.16
135,120-5671 (81154) ROJO,9.06,7.88
136,228-7768 (10328) VERDE,47.94,41.69
136,110-2772 (76723) BLANCO,34.18,29.72
136,119-9116 (77734) AZUL,23.18,20.16
137,223-8302 (3287) NEGRO,44.80,38.96
137,228-5122 (3287) ROSA,44.80,38.96
137,228-5146 (3287) VERDE,44.80,38.96
137,116-5050 (77478) NEGRO,47.09,40.95
138,102-7068 (16284) AZUL,20.29,17.64
138,105-9793 (75710) AZUL MARINO,33.94,29.51
138,116-0574 (77343) VINO,28.62,24.89
138,120-5671 (81154) ROJO,9.06,7.88
139,227-3945 (3177) BLANCO,39.25,34.13
139,119-9932 (17429) BLANCO,30.67,26.67
139,116-3353 (77421) NEGRO,26.08,22.68
140,108-6409 (16043) NEGRO,24.39,21.21
140,119-8614 (17452) NEGRO,43.47,37.80
140,119-7396 (75646) GRIS,28.62,24.89
140,116-0758 (77364) MULTICOLOR,28.85,25.09
141,234-3389 (5952) MULTICOLOR,38.04,33.08
141,108-6409 (16043) NEGRO,24.39,21.21
141,119-7334 (77456) BEIGE,26.08,22.68
142,110-1850 (16909) NEGRO,28.01,24.36
142,212-6548 (18639) BEIGE,45.29,39.38
142,116-3094 (77411) CORAL,19.69,17.12
143,228-7225 (10303) NEGRO,41.17,35.80
143,200-0183 (16028) NEGRO,25.84,22.47
143,105-9816 (75391) VINO,22.70,19.74
144,228-4903 (10282) HUESO,52.41,45.57
144,116-5517 (77492) MULTICOLOR,38.40,33.39
144,119-8171 (77729) AZUL MARINO,44.68,38.85
145,227-8247 (11436) AZUL MARINO,45.64,39.69
145,116-2677 (77398) AZUL,26.93,23.42
145,119-8157 (77728) HUESO,52.89,45.99
146,229-7286 (12733) FIUSHA,44.44,38.64
146,115-0612 (17067) AZUL,35.02,30.45
146,119-8751 (77792) NEGRO,20.65,17.96
147,229-7286 (12733) FIUSHA,44.44,38.64
147,115-0612 (17067) AZUL,35.02,30.45
147,119-8751 (77792) NEGRO,20.65,17.96
148,233-4882 (8953) AZUL MARINO,37.19,32.34
148,115-0612 (17067) AZUL,35.02,30.45
148,119-8775 (77779) AMARILLO,23.55,20.48
148,119-8751 (77792) NEGRO,20.65,17.96
149,119-8713 (17456) AZUL,31.28,27.20
149,119-8799 (77780) NEGRO,34.29,29.82
149,119-8751 (77792) NEGRO,20.65,17.96
150,230-2829 (6492) NEGRO,48.78,42.42
150,115-0575 (70428) AZUL,67.99,59.12
151,115-0773 (17070) AZUL,47.94,41.69
151,116-2974 (17329) NEGRO CON BLANCO,28.85,25.09
151,116-2998 (18121) NEGRO,33.81,29.40
151,115-0759 (71001) AZUL,28.38,24.68
152,232-8126 (8948) MORADO,47.82,41.58
152,115-0636 (70994) VERDE,67.99,59.12
153,115-0674 (17068) MULTICOLOR,35.02,30.45
153,227-6182 (19795) NEGRO,39.73,34.55
153,115-0599 (70997) AZUL,26.21,22.79
154,233-4882 (8953) AZUL MARINO,37.19,32.34
154,116-1137 (17314) NEGRO,45.53,39.59
154,115-1497 (77291) NEGRO,26.69,23.21
155,232-8126 (8948) MORADO,47.82,41.58
155,119-8553 (17450) NEGRO,22.09,19.21
155,119-8539 (77776) NEGRO,21.98,19.11
156,111-1828 (16998) NEGRO,32.36,28.14
156,115-0711 (17069) AZUL,35.63,30.98
156,116-2875 (77406) MULTICOLOR,16.91,14.70
157,229-7286 (12733) FIUSHA,44.44,38.64
157,116-2950 (17328) MULTICOLOR,26.81,23.31
157,116-2875 (77406) MULTICOLOR,16.91,14.70
158,119-8812 (17457) NEGRO,25.12,21.84
158,116-3254 (77407) NEGRO,17.27,15.02
159,116-2912 (17326) NEGRO,23.55,20.48
159,116-2936 (17327) GRIS,26.45,23.00
159,229-7262 (19394) AZUL MARINO,50.84,44.21
159,224-5003 (19394) NEGRO,48.30,42.00
159,116-2899 (77408) ROSA,17.87,15.54
159,116-3018 (77409) CORAL,15.10,13.13
160,107-3324 (10722) CAFÉ CLARO,32.73,28.46
