PAGINA,DESCRIPCION,PRECIO,
21,JL069,96.60,69.00
21,SB100-Campanas,140.00,100.00
21,SB100-Cisne,140.00,100.00
22,2501,18.20,13.00
22,2495,20.30,14.50
22,2493,17.85,12.75
22,2490,14.00,10.00
22,2494,19.60,14.00
22,2496,22.40,16.00
22,2498,21.00,15.00
22,PL350,4.90,3.50
23,AC26,33.60,24.00
23,AC43,25.20,18.00
23,AC40,28.00,20.00
23,AC28,30.80,22.00
23,AC51,30.10,21.50
23,AC41,28.00,20.00
23,AC48,26.60,19.00
23,AC29,25.20,18.00
23,AC44,18.20,13.00
23,AC42,25.20,18.00
23,AC53,32.20,23.00
24,AC19,27.30,19.50
24,AC45,18.20,13.00
24,AC50,25.20,18.00
24,AC47,24.50,17.50
24,AC46,26.60,19.00
24,AC49,26.60,19.00
24,AC36,50.40,36.00
24,AC39,56.70,40.50
24,AC25,35.00,25.00
25,AC61,23.80,17.00
25,AC60,23.10,16.50
25,AC60,23.10,16.50
25,AC2084,57.40,41.00
25,AC54,23.10,16.50
25,AC55,23.10,16.50
25,AC56,23.10,16.50
25,AC57,23.10,16.50
26,L021,49.00,35.00
26,L067,65.80,47.00
26,L69,49.00,35.00
26,R154,23.10,16.50
26,L076,63.00,45.00
26,L190,46.20,33.00
26,L013,25.20,18.00
26,R013,12.60,9.00
27,L081,63.00,45.00
27,L108,42.00,30.00
27,L101,63.00,45.00
27,L109,42.00,30.00
27,L052,42.00,30.00
27,R052,14.00,10.00
27,L104,63.00,45.00
28,L080,81.20,58.00
28,R080,28.00,20.00
28,L169,89.60,64.00
28,R169,24.50,17.50
28,L052,42.00,30.00
28,L079,42.00,30.00
29,L041,57.40,41.00
29,L300,53.20,38.00
29,L025,35.00,25.00
29,L267,58.80,42.00
29,L283,63.00,45.00
29,L243,86.80,62.00
29,L350,49.00,35.00
30,R104,16.80,12.00
30,R5138,11.20,8.00
30,R022,25.20,18.00
30,R108,10.50,7.50
30,R010,15.40,11.00
30,R035,14.70,10.50
30,R5128,5.60,4.00
30,R5145,14.70,10.50
30,R5135,14.70,10.50
30,R5127,8.40,6.00
31,RM009,9.10,6.50
31,R92,11.20,8.00
31,RJ15,21.00,15.00
31,R5144,8.05,5.75
31,R102,12.60,9.00
31,R975,13.65,9.75
31,R5112,11.90,8.50
32,PC9,33.60,24.00
32,PC2,53.20,38.00
32,PC3,37.80,27.00
32,PC4,37.80,27.00
32,PC5,39.20,28.00
32,PC6,33.60,24.00
32,PC7,53.20,38.00
32,PC8,33.60,24.00
32,PC024,33.60,24.00
32,PSB024,33.60,24.00
32,YC026,36.40,26.00
32,PA024,33.60,24.00
32,YSB010,14.00,10.00
32,YAP28,39.20,28.00
32,YCC014,19.60,14.00
33,RC1,12.60,9.00
33,RC2,12.60,9.00
33,ROS,7.70,5.50
33,RA,9.10,6.50
33,RC3,9.80,7.00
33,RC4,21.00,15.00
33,R283,23.10,16.50
33,RC5,12.60,9.00
33,RP,15.40,11.00
34,L2103,15.40,11.00
34,L42,28.00,20.00
34,L17,15.40,11.00
34,L14,28.00,20.00
34,L155,21.70,15.50
34,L2100,29.40,21.00
34,L08,11.20,8.00
34,L165,23.10,16.50
34,L015,21.00,15.00
34,LR165,23.10,16.50
34,L29,25.20,18.00
34,L016,15.40,11.00
35,PL4,32.20,23.00
35,ZC,30.80,22.00
35,PL1,30.80,22.00
35,PL2,30.80,22.00
35,PL23,44.80,32.00
36,VUCC,61.60,44.00
36,BCC,44.80,32.00
36,VU3D,61.60,44.00
36,B3D,44.80,32.00
36,BV6,42.00,30.00
36,BRP,42.00,30.00
36,BSF,42.00,30.00
37,VUA,47.60,34.00
37,BRA,39.20,28.00
37,VU6,47.60,34.00
37,BR6,39.20,28.00
37,BR42,58.80,42.00
37,BR45,63.00,45.00
38,Cetro NUMERO 6,31.50,22.50
38,cetro NUMERO 3,33.60,24.00
38,cetro NUMERO 1,31.50,22.50
38,cetro NUMERO 4,31.50,22.50
38,cetro NUMERO 2,31.50,22.50
38,cetro NUMERO 5,31.50,22.50
38,T2050,21.70,15.50
38,T0039,54.60,39.00
38,T2054,30.80,22.00
38,TP040,56.00,40.00
38,T029,40.60,29.00
38,T23,32.20,23.00
38,T25,35.00,25.00
38,T39,54.60,39.00
38,T24,33.60,24.00
38,TF22,30.80,22.00
38,T88-28,39.20,28.00
39,TC139,34.30,24.50
39,D017,23.80,17.00
39,T220,30.80,22.00
39,T050,70.00,50.00
40,T42,47.60,34.00
40,T034,47.60,34.00
40,TP295,41.30,29.50
40,M774,21.70,15.50
40,T235,32.90,23.50
40,T150,21.00,15.00
41,SD049,68.60,49.00
41,TF64,89.60,64.00
41,T2114,53.20,38.00
41,T51,36.40,26.00
42,T200,28.00,20.00
42,TP045,63.00,45.00
43,T2080,39.20,28.00
43,TF63,88.20,63.00
43,TC28,39.20,28.00
43,TC123,22.40,16.00
43,TC126,30.80,22.00
44,1665,91.00,65.00
45,1665,91.00,65.00
46,1654,75.60,54.00
47,1947,72.80,52.00
48,1965,96.60,69.00
49,1960,88.20,63.00
50,1849,68.60,49.00
51,2135,91.00,65.00
52,1455,78.40,56.00
53,1964,95.20,68.00
54,1930,54.60,39.00
55,1930,54.60,39.00
56,1946,64.40,46.00
57,1530,49.00,35.00
58,JO3850,53.90,38.50
59,1549,68.60,49.00
59,TC131,25.90,18.50
60,1445,63.00,45.00
61,1445,63.00,45.00
62,1945,72.80,52.00
63,1442,47.60,34.00
64,JO3900,54.60,39.00
65,1943,36.40,26.00
66,C446,28.00,20.00
66,Cch446,25.20,18.00
66,A446,36.40,26.00
66,BA446,49.00,35.00
66,Lf446,25.20,18.00
66,B446,35.00,25.00
66,SB446,63.00,45.00
66,M446 chica (22pulgadas),84.00,60.00
66,M446 grande (30pulgadas),119.00,85.00
66,SBG445,147.00,105.00
66,C445,23.80,17.00
66,Cch445,16.80,12.00
66,A445,36.40,26.00
66,Lf445,22.40,16.00
66,B445,30.80,22.00
66,BA445,54.60,39.00
66,SB445,53.20,38.00
66,M445 Precious Moments,105.00,75.00
66,M445 porcelana chica 22 pulgadas,91.00,65.00
66,M445 porcelana grande 30 pulgadas,126.00,90.00
67,C443,30.80,22.00
67,A443,42.00,30.00
67,Cch443,25.20,18.00
67,BA443,49.00,35.00
67,Lf443,25.20,18.00
67,Biblia: B443,35.00,25.00
67,SB443,63.00,45.00
67,M443 grande,133.00,95.00
67,M443 chica,98.00,70.00
67,C444,25.20,18.00
67,Cch444,21.00,15.00
67,A444,35.00,25.00
67,Lf444,22.40,16.00
67,B444,30.80,22.00
67,M444 chica,58.80,42.00
67,M444 grande,91.00,65.00
68,SB074,63.00,45.00
68,M074 chica 22 pulgadas,44.80,32.00
68,M074 grande 30 pulgadas,63.00,45.00
68,Cojin Grande C074,18.90,13.50
68,Cch074,15.40,11.00
68,Baul BA074,50.40,36.00
68,Album A074,33.60,24.00
68,Lf074,21.00,15.00
68,B074,32.20,23.00
68,M066 chica 22 pulgadas,44.80,32.00
68,M066 grande 30 pulgadas,63.00,45.00
68,C066,17.50,12.50
68,A066,30.80,22.00
68,Lf066,17.50,12.50
68,B066,30.80,22.00
68,Cch066,14.00,10.00
68,SB066,49.00,35.00
68,M009,133.00,95.00
68,M010,126.00,90.00
68,M011,133.00,95.00
68,M012,126.00,90.00
69,C441,22.40,16.00
69,A441,33.60,24.00
69,Cch441,19.60,14.00
69,BA441 BAUL (A441-24 CODIGO ANTERIOR INCORRECTO),49.00,35.00
69,Lf441,21.00,15.00
69,B441,28.00,20.00
69,SB441,63.00,45.00
69,C442,21.00,15.00
69,Cch442,18.20,13.00
69,A442,35.00,25.00
69,Lf442,21.00,15.00
69,B442,30.80,22.00
69,"SB100 incluye 16 copas de cristal, pala, y cuchillo",140.00,100.00
69,M442 grande 30 pulgadas,137.20,98.00
69,M442 chica 22 pulgadas,102.20,73.00
70,SB072,63.00,45.00
70,C072,19.60,14.00
70,A072,33.60,24.00
70,Lf072,21.00,15.00
70,B072,30.80,22.00
70,CCH072,18.20,13.00
70,BA072,50.40,36.00
70,M072 Chica 22 pulgadas,44.80,32.00
70,M072 grande 30 pulgadas,63.00,45.00
70,M081 de 22 pulgadas,44.80,32.00
70,M081 de 30 pulgadas,63.00,45.00
70,BA081,53.90,38.50
70,A081,35.00,25.00
70,B081,30.80,22.00
70,Cch081,16.80,12.00
70,LF081,22.40,16.00
70,C081,18.20,13.00
70,SB1760,63.00,45.00
70,"M1760 de 22""",40.60,29.00
70,"M1760 de 30""",63.00,45.00
70,A1760,35.00,25.00
70,B1760,31.50,22.50
70,LF1760,22.40,16.00
70,Cch1760,17.50,12.50
70,C1760,21.00,15.00
70,BA1760,53.90,38.50
71,SB078,49.00,35.00
71,M078 de 22 pulgadas,44.80,32.00
71,M078 de 30 pulgadas,63.00,45.00
71,BA078,50.40,36.00
71,B078,30.80,22.00
71,Cch078,18.20,13.00
71,A078,33.60,24.00
71,C078,19.60,14.00
71,LF078,21.00,15.00
71,SB439,63.00,45.00
71, M439 de 22 pulgadas,44.80,32.00
71,M439 de 30 pulgadas,63.00,45.00
71,A439,35.00,25.00
71,LF439,22.40,16.00
71,B439,30.80,22.00
71,C439,33.60,24.00
71,Cch439,30.80,22.00
71,BA439,56.00,40.00
71,SB067,63.00,45.00
71,M067 de 20 pulgadas,44.80,32.00
71,M067 de 30 pulgadas,63.00,45.00
71,C067,19.60,14.00
71,Cch067,15.40,11.00
71,B067,30.80,22.00
71,LF067,19.60,14.00
71,A067,33.60,24.00
71,BA067,50.40,36.00
72,M1505 de 22 pulgadas,40.60,29.00
72,M1505 de 30 pulgadas,61.60,44.00
72,C1505,18.20,13.00
72,BA1505,53.90,38.50
72,B1505,30.80,22.00
72,LF1505,21.00,15.00
72,Cch1505,15.40,11.00
72,A1505,30.80,22.00
72,SB073,63.00,45.00
72,M073 de 22 pulgadas,46.20,33.00
72,M073 grande de 30 pulgadas,63.00,45.00
72,C073,19.60,14.00
72,Cch073,18.20,13.00
72,LF073,21.00,15.00
72,B073,30.80,22.00
72,A073,33.60,24.00
72,BA073,50.40,36.00
72,C448,17.50,12.50
72,Cch448,14.00,10.00
72,A448,35.00,25.00
72,Lf448,21.00,15.00
72,B448,30.80,22.00
72,BA448,40.60,29.00
72,SB448,49.00,35.00
72,M448 30 pulgadas,126.00,90.00
72,M448 22 pulgadas,84.00,60.00
73,SB1520,63.00,45.00
73,M1520 de 22 pulgadas,40.60,29.00
73,M1520 de 30 pulgadas,65.80,47.00
73,A1520,42.00,30.00
73,LF1520,25.20,18.00
73,B1520,36.40,26.00
73,BA1520,56.00,40.00
73,Cch1520,25.20,18.00
73,C1520,28.00,20.00
73,C447,22.40,16.00
73,Cch447,18.20,13.00
73,M447 Grande,56.00,40.00
73,M447 Chica,36.40,26.00
73,BA447,41.30,29.50
73,Lf447,22.40,16.00
73,B447,32.20,23.00
73,A447,36.40,26.00
73,SB447,54.60,39.00
74,SB060,70.00,50.00
74,C060,21.00,15.00
74,Cch060,15.40,11.00
74,LF060,22.40,16.00
74,B060,30.80,22.00
74,BA060,49.00,35.00
74,A060,32.20,23.00
74, M060 de 22 pulgadas,44.80,32.00
74,M060 en grande 30 pulgadas,63.00,45.00
74,SB382,63.00,45.00
74, M382 de 22 pulgadas,44.80,32.00
74,M382 grande de 30 pulgadas,63.00,45.00
74,Cch382,15.40,11.00
74,C382,21.00,15.00
74,A382,32.20,23.00
74,B382,30.80,22.00
74,LF382,22.40,16.00
74,BA382,49.00,35.00
75,M449 Grande,119.00,85.00
75,M449 Chica,91.00,65.00
75,C449,29.40,21.00
75,Cch449,28.00,20.00
75,A449,39.20,28.00
75,Lf449,28.00,20.00
75,B449,35.00,25.00
75,SB449,119.00,85.00
75,SB65-447,91.00,65.00
75,SB90-Mariposa,126.00,90.00
75,SB90-448,126.00,90.00
75,SB100-442,140.00,100.00
76,A3,32.20,23.00
76,M3,40.60,29.00
76,C3,16.80,12.00
76,P1451,21.00,15.00
76,VN101,133.00,95.00
77,VN105,124.60,89.00
77,ZP135,18.90,13.50
77,Sin codigo VN102,133.00,95.00
78,VN104,72.80,52.00
78,VN103,133.00,95.00
79,VN107,88.20,63.00
80,M733,44.80,32.00
80,A733,33.60,24.00
80,C733,19.60,14.00
80,N159,21.00,15.00
80,M393,44.80,32.00
80,C393,22.40,16.00
80,A393,36.40,26.00
80,D03,18.20,13.00
80,T3,22.40,16.00
80,C673,19.60,14.00
80,M673,44.80,32.00
80,A673,33.60,24.00
81,N1,14.00,10.00
81,C-10,14.00,10.00
81,Cetro CN159,18.20,13.00
81,Tiara N159,21.00,15.00
81,TN3,22.40,16.00
81,M340,58.80,42.00
81,A340,36.40,26.00
81,C340,30.80,22.00
81,C341,22.40,16.00
81,A341,35.00,25.00
81,M341,105.00,75.00
81,M342,63.00,45.00
81,C342,20.30,14.50
81,A342,33.60,24.00
82,P1451,21.00,15.00
83,P1400,19.60,14.00
84,P1300,18.20,13.00
85,P085,11.90,8.50
86,JO531,16.80,12.00
87,P1450,20.30,14.50
88,Velo V450,6.30,4.50
88,VC285,133.00,95.00
88,CMC81,18.90,13.50
88,CNCR,49.00,35.00
89,VC683,98.00,70.00
89,VC684,91.00,65.00
89,VC285B,39.90,28.50
90,VC682,98.00,70.00
90,VC285,133.00,95.00
90,TN010,14.00,10.00
90,TNM10,14.00,10.00
90,TNF105,14.70,10.50
90,VC285CP,39.90,28.50
91,VC286,137.20,98.00
91,VC287,137.20,98.00
92,CO25,35.00,25.00
92,CU155,21.70,15.50
92,CA32,44.80,32.00
92,CE215,30.10,21.50
92,CC215,30.10,21.50
92,CUM145,20.30,14.50
92,CB43,60.20,43.00
92,CN35,49.00,35.00
92,CUM145,20.30,14.50
92,MF35C,49.00,35.00
92,CN35R,49.00,35.00
92,CF465,65.10,46.50
92,CF445,62.30,44.50
93,MF52,72.80,52.00
93,MF-Virgen,68.60,49.00
93,MFC54,75.60,54.00
93,CF460,64.40,46.00
93,CN35,49.00,35.00
93,MF44,61.60,44.00
93,CU38,53.20,38.00
93,CF445,62.30,44.50
93,CN46,50.40,36.00
93,CB43,60.20,43.00
93,CSC25,35.00,25.00
93,CNCR,42.00,30.00
93,CNCR035,49.00,35.00
93,CV632,44.80,32.00
94,CR115,16.10,11.50
94,C09,12.60,9.00
94,CR012,16.80,12.00
94,CR135,18.90,13.50
94,CCA15,21.00,15.00
94,C975,13.65,9.75
94,C016,16.80,12.00
94,C022,15.40,11.00
94,MF35,49.00,35.00
94,C010,14.00,10.00
94,C029,16.80,12.00
95,VND,8.05,5.75
95,VCSC-290,40.60,29.00
95,VCV-250,35.00,25.00
95,VCC-250,35.00,25.00
95,VC-285,39.90,28.50
95,VCE-285,39.90,28.50
95,VCO-250,35.00,25.00
96,RP110,154.00,110.00
96,RPA63,88.20,63.00
97,RP134,187.60,134.00
97,RP199,278.60,199.00
97,RPA54,75.60,54.00
97,DL55,7.70,5.50
98,RP1400,196.00,140.00
98,RP060,84.00,60.00
98,RP520,72.80,52.00
99,RP072,100.80,72.00
99,RP655,91.70,65.50
99,RP106,148.40,106.00
99,RP870,121.80,87.00
100,RPC515,72.10,51.50
100,RPA56,78.40,56.00
100,4300,60.20,43.00
100,RPA550,77.00,55.00
101,RP120,168.00,120.00
101,RT24,33.60,24.00
101,RP525,73.50,52.50
101,RP530,74.20,53.00
102,4578,49.00,35.00
102,4566,51.80,37.00
102,RP042,42.00,30.00
102,RP4085,56.00,40.00
103,RP094,109.20,78.00
103,RP065,70.00,50.00
103,7850,84.00,60.00
104,RP076,106.40,76.00
104,BF195,27.30,19.50
104,V650,9.10,6.50
104,V750,10.50,7.50
104,V753,11.20,8.00
104,V655,9.10,6.50
104,V725,10.15,7.25
104,V751,10.50,7.50
104,V726,10.15,7.25
105,RP198,277.20,198.00
105,RN095,133.00,95.00
105,RP8500,119.00,85.00
105, V225 SET DE VELA ( BCM25codigo anterior incorrecto),35.00,25.00
106,4578,49.00,35.00
106,31,43.40,31.00
106,4450,62.30,44.50
106,1700,23.80,17.00
106,4100,57.40,41.00
106,RN53,74.20,53.00
106,RN195,27.30,19.50
107,RN375,52.50,37.50
107,RN38,53.20,38.00
107,RT24,33.60,24.00
108,RN340,47.60,34.00
108,RN375,52.50,37.50
108,RN355,49.70,35.50
109,2813,29.40,21.00
109,RN30,42.00,30.00
109,RN32,44.80,32.00
110,RN47,65.80,47.00
110,RN490,68.60,49.00
110,RN035,49.00,35.00
111,RN325,45.50,32.50
111,RN315,44.10,31.50
111,RN360,50.40,36.00
111,RN33,46.20,33.00
111,RN345,48.30,34.50
112,625-28,39.20,28.00
112,624-28,39.20,28.00
113,623-28,39.20,28.00
113,RN095,133.00,95.00
114,Z028,12.95,9.25
114,Z030,12.95,9.25
114,Z029,12.95,9.25
114,Z032,12.95,9.25
114,Z023,11.90,8.50
114,Z033,12.95,9.25
114,Z020,11.90,8.50
114,Z021,11.90,8.50
114,Z011,11.90,8.50
114,Z022,11.90,8.50
114,Z327,11.90,8.50
114,Z331,11.20,8.00
114,Z333,11.20,8.00
115,D010,14.00,10.00
115,D060,8.40,6.00
115,D08,11.20,8.00
115,D450,6.30,4.50
115,D453,6.30,4.50
115,D040,5.60,4.00
115,D451,6.30,4.50
115,D452,6.30,4.50
115,ZN39,14.00,10.00
115,ZN34,14.00,10.00
115,ZN35,14.70,10.50
115,ZN36,14.00,10.00
115,ZN37,14.00,10.00
116,SJBI,46.20,33.00
116,SJB02,46.20,33.00
116,SB05,25.20,18.00
116,RIN,7.70,5.50
116,RIA,7.70,5.50
116,Pañalero,4.90,3.50
117,SB01,20.30,14.50
117,SB05,25.20,18.00
117,SB03,23.10,16.50
117,SB06,25.20,18.00
117,SB07,21.00,15.00
117,SB02,21.00,15.00
118,BF195,27.30,19.50
118,BBC195,27.30,19.50
118,B225,35.00,25.00
118,B041,57.40,41.00
118,BCM25,35.00,25.00
118,BA195,27.30,19.50
118,B032,44.80,32.00
118,B044,61.60,44.00
119,BA18,25.20,18.00
119,BCA185,25.90,18.50
119,BVG18,25.20,18.00
119,BCC195,27.30,19.50
119,BRV18,25.20,18.00
119,B3F18,25.20,18.00
120,BA13,18.20,13.00
120,BC155,21.70,15.50
120,BA55,7.70,5.50
120,BA125,17.50,12.50
120,BA16,22.40,16.00
121,B613,18.20,13.00
121,B975,13.65,9.75
121,BI165,23.10,16.50
121,BA60,8.40,6.00
121,BG775,10.85,7.75
122,B090,10.85,7.75
122,BA85,13.30,9.50
122,BAV105,14.70,10.50
122,BR010,14.00,10.00
122,BE875,12.25,8.75
123,B725,12.60,9.00
123,BC95,13.30,9.50
123,BR105,14.70,10.50
123,BAP975,13.65,9.75
123,B08,11.20,8.00
124,CM1400,19.60,14.00
125,CM1400,19.60,14.00
126,CM2V,15.40,11.00
127,CM-IV,14.35,10.25
127,CM1250,17.50,12.50
128,CM-Floral,19.60,14.00
129,CM2135,16.10,11.50
130,CM-Estrella-2,17.50,12.50
131,CM-Antifaz,15.40,11.00
132,CM-Antifaz-2,16.80,12.00
133,CM-Mariposa,20.30,14.50
134,CN-Hada,9.10,6.50
134,CM1650J,23.10,16.50
134,CM72,10.50,7.50
134,CM750,10.50,7.50
134,CM1175,16.45,11.75
135,B06,23.10,16.50
135,CM1250,17.50,12.50
135,CM-Chicle,14.00,10.00
135,CM1251,17.50,12.50
135,CM-A775,10.85,7.75
135,CM-M775,10.85,7.75
136,CM-Alcancia,9.45,6.75
136,PR375,5.25,3.75
136,CM055,7.70,5.50
136,CM5800,11.90,8.50
136,B04,16.10,11.50
136,LE1075,15.05,10.75
137,CM650,9.10,6.50
137,CH66,8.40,6.00
137,CH65,9.10,6.50
137,CM55,8.40,6.00
137,CMVM,20.30,14.50
137,CM95,13.30,9.50
137,CMV080,11.20,8.00
137,CM1300,18.20,13.00
137,CM1025,14.35,10.25
137,CM1500,21.00,15.00
137,CM500,7.00,5.00
137,CMV500,7.00,5.00
138,CM340,11.90,8.50
138,CM-Carriola,11.90,8.50
138,CMC085,11.90,8.50
138,CML085,11.90,8.50
138,CMD12,16.80,12.00
139,CM-Angel,13.30,9.50
139,CMC1175,16.45,11.75
139,Cigueña bebe,9.10,6.50
139,CM91,10.50,7.50
139,CM90,9.10,6.50
140,CM12,16.80,12.00
140,CM-N4,7.35,5.25
141,Muñequita PM17,23.80,17.00
141,Cajita completa CP080,11.20,8.00
141,CM-CV12,16.80,12.00
141,CP080-Angel,11.20,8.00
141,CM475,6.65,4.75
141,PR045,6.30,4.50
141,CM-VF75,10.50,7.50
141,PM3,4.20,3.00
141,CM975,13.65,9.75
141,CM450,6.30,4.50
141,CB14,5.60,4.00
141,CMA975,13.65,9.75
142,CC750,10.50,7.50
142,CM31,9.80,7.00
142,CM060,8.40,6.00
142,CM32,8.40,6.00
142,CM-CA065,9.10,6.50
142,CM093,13.30,9.50
142,CC-Caliz,9.10,6.50
142,CM1279,14.00,10.00
142,CM1281,13.65,9.75
142,CMC80,11.55,8.25
142,CM-C81,18.90,13.50
142,CM-Custodia,12.60,9.00
143,CM550,7.70,5.50
143,CM500,7.00,5.00
143,CC675,8.40,6.00
143,CM-Biblia,10.50,7.50
143,CM-Caliz,10.50,7.50
143,CMV12,16.80,12.00
143,A023,32.20,23.00
143,CMV81GD,18.20,13.00
143,CMV812(sin virgen),17.50,12.50
143,CMV430,14.00,10.00
143,CMV437,14.00,10.00
143,CMV490,14.00,10.00
143,CMV913,18.20,13.00
143,CMV913GD,20.30,14.50
143,CMV478,14.00,10.00
143,CMV478GD,16.80,12.00
143,CMV811,17.50,12.50
143,CMV811GD,18.20,13.00
143,CMV920,18.20,13.00
143,CMV920GD,20.30,14.50
143,CMV917,18.20,13.00
143,CMV917GD,20.30,14.50
144,MA21,25.20,18.00
144,MA22,30.80,22.00
144,MA19,26.60,19.00
144,MA23,28.00,20.00
144,MA19,26.60,19.00
144,TR18 (4 Diseños),25.20,18.00
144,PR20,28.00,20.00
144,MA-V,30.80,22.00
144,MA14,28.00,20.00
144,VP040,5.60,4.00
144,VG03,4.20,3.00
145,MA21,25.20,18.00
145,MR1250,17.50,12.50
145,MA23,28.00,20.00
145,MA24,33.60,24.00
146,Fomy tamaño 16.5,4.20,3.00
146,FLA70,9.80,7.00
146,BS-BBG,7.00,5.00
146,BA-CM,7.00,5.00
146,BS-BBR,8.40,6.00
147,FLB80,11.20,8.00
147,BS-GL,7.00,5.00
147,CMM-GL,7.00,5.00
147,FLC05,7.00,5.00
147,BS-GL,7.00,5.00
147,Cumpleaños,7.00,5.00
147,Letrero Zafary Extragrande,8.40,6.00
148,Paquete de 10 piezas tamaño dulcero(8 pulgadas) todos diseños,6.30,4.50
148,"Paquete de 10 piezas tamaño mini(4 pulgadas), todos diseños",3.15,2.25
148,"Paquete 10 piezas foamie termo (relleno) grande, todos diseños",4.90,3.50
